id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
11,2,4,1,2,0.4,0.007928852,true,5.949390842259395e-11,0.0399999926374105,0.03999999833880682,[0.0; 0.0; 0.0; 0.0; -0.036076459828504145; -0.12024809812443256; -0.03759774896882289; 0.13576933997810714; -0.00821101008312906; 0.06576137811436471]
12,2,4,1,2,0.4,0.008170895,true,8.422880890502635e-11,0.03999999426288981,0.03999999840704566,[0.0; 0.0; 0.0; 0.0; 0.09504974972431013; -0.16106741914278033; 0.03401022081558659; -0.060669963014756904; 0.012854022741106719; 0.0044795239997254465]
13,2,4,1,2,0.4,0.007777814,true,4.736136232418955e-11,0.03999999261405929,0.039999998738566904,[0.0; 0.0; 0.0; 0.0; 0.05288908258134126; 0.07909235562299281; 0.06465411274726691; 0.14755425350578105; 0.0038904546493441134; 0.07056625656464215]
14,2,4,1,2,0.4,0.007819174,true,4.878310047128242e-11,0.03999999268823705,0.0399999987621985,[0.0; 0.0; 0.0; 0.0; 0.04988561832578058; 0.008919844552359758; 0.08180988158456398; 0.07577207937689884; 0.04416810906241647; 0.15181164270663608]
15,2,4,1,2,0.4,0.007741442,true,2.5276548060581904e-10,0.03999999515428215,0.03999999914400739,[0.0; 0.0; 0.0; 0.0; -0.14281789363123018; -0.015543499020057978; -0.050757490665732846; 0.1034648300664949; 0.051767314784188036; -0.05831209220750221]
16,2,4,1,2,0.4,0.009371631,true,3.1348294910214735e-10,0.03999999276916365,0.03999999932604016,[0.0; 0.0; 0.0; 0.0; -0.06796445988420423; 0.014655061041430753; 0.13997277687351414; -0.07275130208540141; 0.10057084883148966; -0.012900989226802507]
17,2,4,1,2,0.4,0.009225703,true,6.004466070977028e-10,0.039999983351724756,0.039999999977675726,[0.0; 0.0; 0.0; 0.0; -0.1283762328663298; -0.044043880860631934; -0.10562498351315225; 0.001174833106897132; 0.07274372025234403; -0.07162411034456419]
18,2,4,1,2,0.4,0.010027083,true,3.9329550554918166e-10,0.039999985401044366,0.04000000018178601,[0.0; 0.0; 0.0; 0.0; -0.10183724965915653; 0.00020142196972858383; -0.07538084678414703; -0.08608548810053746; 0.0496473420493965; -0.1186224772759199]
19,2,4,1,2,0.4,0.009819901,true,1.0314475190667093e-10,0.03999999725386009,0.039999999446142555,[0.0; 0.0; 0.0; 0.0; 0.021300729712610874; -0.019759003908688517; 0.1443859093459853; -0.007578565243933718; 0.0726693324899508; -0.1138872395173755]
20,2,4,1,2,0.4,0.009274293,true,4.290702858265735e-10,0.039999986150904984,0.04000000018153621,[0.0; 0.0; 0.0; 0.0; -0.035236470522084104; -0.07063709414489272; -0.06612960606094088; -0.08950042650340227; 0.07027813968191461; -0.12824322210820743]
21,2,4,1,2,0.4,0.009252718,true,4.4778788218644636e-11,0.03999999272355207,0.03999999884689563,[0.0; 0.0; 0.0; 0.0; 0.15146830166652114; 0.050294459782593205; -0.0021982276433132227; 0.026013132409804962; -0.06113665783454591; 0.10054160686858278]
22,2,4,1,2,0.4,0.00913247,true,3.665970439182127e-11,0.03999999307204776,0.039999999182230614,[0.0; 0.0; 0.0; 0.0; 0.13328513544917805; -0.021204175629152364; 0.013013662446272431; 0.135764537870299; 0.006280687413634673; 0.056077120257669824]
23,2,4,1,2,0.4,0.008962561,true,1.3458383108559082e-10,0.03999999470248056,0.039999998389324096,[0.0; 0.0; 0.0; 0.0; -0.07679801804270485; 0.012381961131680672; -0.06890033693800524; 0.1573467555380097; 0.012163626979280565; -0.06554036720560863]
24,2,4,1,2,0.4,0.009121129,true,5.497085266894686e-10,0.039999984114726474,0.040000000068378117,[0.0; 0.0; 0.0; 0.0; -0.10200920113311547; 0.06605242708407548; -0.11317546144701698; -0.10579159502367755; 0.035055663375683235; -0.0013242259543799963]
25,2,4,1,2,0.4,0.008838261,true,1.4000723872733426e-10,0.03999999521395125,0.039999998506715165,[0.0; 0.0; 0.0; 0.0; -0.07721057510947704; 0.06865497664109357; 0.042924716008456196; -0.06909300776095881; 0.020588449558291005; 0.1492808160903399]
26,2,4,1,2,0.4,0.00888318,true,1.0626320480039567e-10,0.03999999710371648,0.03999999945897587,[0.0; 0.0; 0.0; 0.0; -0.13768753920360843; -0.12059756156931772; 0.05523275125158461; -0.007719312725139681; -0.057063958184447476; 0.011481714512436876]
27,2,4,1,2,0.4,0.008983961,true,5.412093446023099e-11,0.039999994780551246,0.039999998907477775,[0.0; 0.0; 0.0; 0.0; -0.15096300613967517; 0.02053681214175586; -0.05239440976363004; 0.10886666962825753; -0.015294079677936749; 0.044242234580818864]
28,2,4,1,2,0.4,0.009396366,true,6.600600639984575e-11,0.03999999716018254,0.03999999958030495,[0.0; 0.0; 0.0; 0.0; 0.05083596847059646; -0.032655969255617076; -0.0006731381508095497; -0.18910561418808308; -0.009249118558310617; 0.02241337446938408]
29,2,4,1,2,0.4,0.009287957,true,4.710316512872166e-10,0.03999998462932693,0.04000000017844174,[0.0; 0.0; 0.0; 0.0; -0.11820824847130385; -0.10045336538496777; 0.06032338004383717; -0.04053273485099776; -0.008161314318513677; -0.10289563426288102]
30,2,4,1,2,0.4,0.009352721,true,1.5265177717358312e-10,0.03999999663334286,0.03999999941191943,[0.0; 0.0; 0.0; 0.0; -0.03392078599557895; 0.13677630669914018; 0.06580892649487674; -0.0038554786163620975; -0.07304843952313811; -0.10227349688286794]
31,2,4,1,2,0.4,0.009425452,true,2.5223398323722247e-10,0.03999999420220008,0.03999999963048576,[0.0; 0.0; 0.0; 0.0; -0.09444183114964859; -0.07448454513326534; 0.04763028255247999; -0.035118596478296876; -0.1280538052668517; -0.07505369003211317]
32,2,4,1,2,0.4,0.009331454,true,1.2666481660934182e-10,0.03999999730120606,0.03999999946145744,[0.0; 0.0; 0.0; 0.0; -0.03567569713177243; 0.09531075585528108; -0.07697672795396603; -0.14222821222202786; -0.049327912675532666; 0.03248969813893296]
33,2,4,1,2,0.4,0.008853748,true,7.255887580793707e-11,0.03999999528207979,0.039999998887509325,[0.0; 0.0; 0.0; 0.0; 0.05912491164142628; 0.11371988091149599; -0.09620816128921005; -0.013177954680299293; 0.11763187510415703; -0.017467303173129833]
34,2,4,1,2,0.4,0.008846255,true,7.674599210198256e-11,0.039999992491534,0.039999998287950374,[0.0; 0.0; 0.0; 0.0; 0.18823252821062395; 0.04890263202234473; 0.03048838781708628; 0.029180752882008533; 0.019870339650339776; 0.0010767434504301253]
35,2,4,1,2,0.4,0.008785974,true,5.1421540305808755e-11,0.03999999274672941,0.039999998342891,[0.0; 0.0; 0.0; 0.0; -0.07150762491179351; 0.10308429813795253; 0.06628180259021854; 0.11559077389881618; -0.055292840906255726; 0.05872379786985435]
36,2,4,1,2,0.4,0.007981873,true,1.0873469756505466e-10,0.039999997208851924,0.03999999948760569,[0.0; 0.0; 0.0; 0.0; 0.04692581411227925; 0.05608692740942242; -0.023864052770276586; -0.122385159364517; -0.12436678097638501; -0.060311757443645364]
37,2,4,1,2,0.4,0.007667707,true,6.831635414830219e-11,0.039999993985097536,0.03999999841283096,[0.0; 0.0; 0.0; 0.0; -0.03474354231680596; 0.13907880228398303; 0.046976592366026595; -0.01694500961503811; 0.09146888788614047; 0.09267945829701518]
38,2,4,1,2,0.4,0.007749255,true,9.65315251935475e-11,0.03999999392309419,0.039999998240592624,[0.0; 0.0; 0.0; 0.0; 0.12902648679173118; 0.010922389505576448; 0.12849582648412713; -0.016057822825732555; 0.0398250329807118; -0.06984126834483605]
39,2,4,1,2,0.4,0.007743917,true,6.741066461968124e-11,0.0399999947046229,0.039999998771873914,[0.0; 0.0; 0.0; 0.0; -0.019701179388165707; 0.055560332107637535; 0.14058162537567973; 0.10906502230041847; -0.009196662941067751; -0.06915173125015737]
40,2,4,1,2,0.4,0.007624418,true,5.1549479041950964e-11,0.03999999457549385,0.039999998858946124,[0.0; 0.0; 0.0; 0.0; -0.14741469825735268; -0.045430480493843156; -0.02245971637715339; 0.09733246849791657; 0.04768729584492457; 0.06287170835241195]
41,2,4,1,2,0.4,0.008563097,true,4.998247548329408e-10,0.039999985041275624,0.04000000010798546,[0.0; 0.0; 0.0; 0.0; -0.16641840496106453; -0.060873732833802985; -0.01115929029781916; -0.006572205719026603; -0.04150946218642179; -0.08190570213436754]
42,2,4,1,2,0.4,0.010519772,true,6.632345954434645e-11,0.03999999248772168,0.03999999829812454,[0.0; 0.0; 0.0; 0.0; 0.16209778353804835; 0.08474412947076548; 0.010399302391768265; 0.04196494734711356; -0.06786007585927611; -0.008279426344017293]
43,2,4,1,2,0.4,0.010333189,true,8.909377543108005e-11,0.03999999398016684,0.03999999830792915,[0.0; 0.0; 0.0; 0.0; 0.1324080192801547; 0.03114624944855255; -0.10306194737328392; -0.08865012772277758; 0.05483931359818339; 0.003172872206140321]
44,2,4,1,2,0.4,0.010298255,true,6.317746812622945e-11,0.03999999281373379,0.03999999823517993,[0.0; 0.0; 0.0; 0.0; 0.06958021740037865; -0.09559811449158297; -0.0017493742194159606; 0.10535042120372723; 0.11562175613965056; -0.0393628225790672]
45,2,4,1,2,0.4,0.009545445,true,6.758978925589335e-11,0.03999999530198036,0.03999999895471773,[0.0; 0.0; 0.0; 0.0; -0.014361305135056651; 0.1664425861238203; -0.05731043161126858; -0.048923824811819325; 0.037343915523366564; 0.07083801385505283]
46,2,4,1,2,0.4,0.009140569,true,1.719595978576372e-10,0.039999995918483675,0.039999999607198335,[0.0; 0.0; 0.0; 0.0; -0.0323036322210851; -0.10875197762274443; -0.08057287886854697; -0.0363582665909851; 0.0337969218434811; -0.13480852504091093]
47,2,4,1,2,0.4,0.009060127,true,5.809221929735338e-10,0.03999998151284734,0.04000000013487784,[0.0; 0.0; 0.0; 0.0; -0.06447054289787202; -0.06098639151539098; -0.07083569928440571; -0.12841681074040975; -0.07492155953619578; -0.07072761477103832]
48,2,4,1,2,0.4,0.008944245,true,6.00445450154596e-10,0.03999998364070113,0.0399999997295025,[0.0; 0.0; 0.0; 0.0; -0.13115708506012624; 0.12300752305334357; 0.043668524877096326; -0.008553581983034868; -0.07102082911712637; -0.025355597264624177]
49,2,4,1,2,0.4,0.008914049,true,3.605660981996516e-10,0.03999999204306141,0.03999999929927133,[0.0; 0.0; 0.0; 0.0; -0.06216295580359985; -0.11599108919059216; -0.011186767978706182; 0.026545842226085928; 0.096949794446755; -0.11159187243509308]
50,2,4,1,2,0.4,0.009652643,true,9.015370284267633e-11,0.03999999596591759,0.039999999026362615,[0.0; 0.0; 0.0; 0.0; -0.1108834731209041; 0.10013331498196612; 0.10360126719600496; 0.010082651255329568; 0.05733422893605747; 0.05963286334498146]
51,2,4,1,2,0.4,0.009065717,true,7.375135448501453e-11,0.03999999582459341,0.039999999078536595,[0.0; 0.0; 0.0; 0.0; 0.04909139272587312; -0.048859760201934985; -0.03398940900336105; 0.037947926040625475; 0.1382322505580156; -0.11618639715443009]
52,2,4,1,2,0.4,0.009598612,true,1.1534558851255332e-10,0.039999997104286776,0.03999999943691091,[0.0; 0.0; 0.0; 0.0; -0.031456289943078634; -0.01691757866526567; 0.07776461219814623; 0.06575887984085936; -0.08057100842252699; -0.14785480975824208]
53,2,4,1,2,0.4,0.009521106,true,3.1063910631477036e-10,0.03999999285574374,0.03999999930206678,[0.0; 0.0; 0.0; 0.0; -0.0013642058344457654; -0.06293118953116128; 0.15136006311451947; -0.0628654615445621; -0.04102737477666373; -0.08655994387895231]
54,2,4,1,2,0.4,0.008808558,true,9.413189547190811e-11,0.03999999467837514,0.039999998493923924,[0.0; 0.0; 0.0; 0.0; 0.12030732373623963; -0.022240347343888165; -0.10181032487472552; -0.045399622399277535; 0.09923444106152192; -0.052512594180444294]
55,2,4,1,2,0.4,0.00931921,true,5.149536946097078e-10,0.03999998283544331,0.04000000020784686,[0.0; 0.0; 0.0; 0.0; -0.09353726754590323; -0.006883039841466661; -0.029645245553249086; -0.05558881650272849; -0.08620899250715153; -0.14072119900499122]
56,2,4,1,2,0.4,0.009309696,true,1.907029602499245e-10,0.03999999533523235,0.039999999546477844,[0.0; 0.0; 0.0; 0.0; -0.06577171994674168; -0.0891051938742949; -0.10407848383635465; -0.014293809827282046; 0.06556928889955947; -0.1113479673636882]
57,2,4,1,2,0.4,0.009209365,true,1.3887526139588162e-10,0.039999996671085114,0.03999999921631547,[0.0; 0.0; 0.0; 0.0; -0.06025058065203958; 0.09107342566232114; 0.028343293827682494; -0.11136763312357634; -0.05925453670743226; 0.10657535613949157]
58,2,4,1,2,0.4,0.009153066,true,7.103899902053655e-11,0.03999999429656522,0.039999998529534245,[0.0; 0.0; 0.0; 0.0; 0.026990611496900352; -0.03226365843802433; 0.022113624300895716; 0.07390915273201927; -0.1660247759071123; -0.06866412296771095]
59,2,4,1,2,0.4,0.009217901,true,1.3557422004998987e-10,0.039999996794338556,0.039999999401082044,[0.0; 0.0; 0.0; 0.0; -0.11266573251618328; -0.08886091043938357; -0.12262878869103351; -0.03736019595733151; 0.038619016839978065; 0.03853749853050706]
60,2,4,1,2,0.4,0.008985157,true,6.318551677009966e-11,0.03999999424195988,0.039999998626671474,[0.0; 0.0; 0.0; 0.0; 0.10229629852718299; -0.10453382634867339; 0.047643327640591426; -0.06709330854673433; 0.10804940736229861; 0.012730801419505562]
61,2,4,1,2,0.4,0.009195841,true,5.502123138945058e-11,0.03999999289768155,0.03999999837210226,[0.0; 0.0; 0.0; 0.0; 0.024588811616371293; -0.011757390243756043; 0.16827610954371622; 0.08313800117010806; -0.04793229831333889; 0.04160375721761277]
62,2,4,1,2,0.4,0.009267022,true,5.698258051687226e-11,0.03999999276380956,0.039999998310824514,[0.0; 0.0; 0.0; 0.0; 0.09748389780579661; 0.09800165235319036; 0.057108723968644685; 0.10072433788919388; -0.02519650527124836; -0.08277018382368148]
63,2,4,1,2,0.4,0.009142479,true,9.63904602834002e-11,0.039999995967741495,0.03999999898437889,[0.0; 0.0; 0.0; 0.0; 0.08054203978893659; 0.03275035769739345; 0.09275776015935838; -0.036613861347046556; 0.1306297703459614; -0.07369993272839347]
64,2,4,1,2,0.4,0.009277613,true,5.4897415699026735e-11,0.03999999396788686,0.03999999867209797,[0.0; 0.0; 0.0; 0.0; 0.11012343873598972; 0.06957303072734121; -0.04396140602978457; -0.12022737810907619; 0.06637440228971697; 0.04732475768514427]
65,2,4,1,2,0.4,0.009371181,true,1.0025648341663529e-10,0.03999999521404346,0.03999999859347139,[0.0; 0.0; 0.0; 0.0; -0.0444367305358121; -0.17598523466713273; 0.04013674079382478; 0.06598952760533762; -0.030522333230869725; -0.01254534246082214]
66,2,4,1,2,0.4,0.009351972,true,1.4222496343191968e-10,0.039999995969220985,0.03999999877643319,[0.0; 0.0; 0.0; 0.0; -0.08125320687408699; -0.023431563691117624; -0.013608676100038457; 0.07647834243133667; -0.16255920906673205; -0.01972938967692316]
67,2,4,1,2,0.4,0.009328919,true,2.4857292727740256e-10,0.039999994110993226,0.039999998942307345,[0.0; 0.0; 0.0; 0.0; 0.007812125009195078; -0.16260929616999334; 0.07706249916197284; -0.04570813057829967; -0.038319600047061204; -0.06325293492100913]
68,2,4,1,2,0.4,0.011139214,true,9.174691011662381e-11,0.03999999537246789,0.03999999876797098,[0.0; 0.0; 0.0; 0.0; 0.04766835815322482; 0.14476928466412117; -0.0631000395520883; 0.04132235388300112; 0.07244802992211988; -0.0763656525364059]
69,2,4,1,2,0.4,0.010798902,true,7.417366806728368e-11,0.039999992761402536,0.03999999820665713,[0.0; 0.0; 0.0; 0.0; -0.05832513426410338; 0.08152857119547491; -0.04520454821231413; 0.16223343943748836; 0.017963825128277836; 0.03557290721690759]
70,2,4,1,2,0.4,0.010189324,true,8.032212405120844e-11,0.03999999345000639,0.03999999816016027,[0.0; 0.0; 0.0; 0.0; 0.02815070275531408; 0.14115155042659985; -0.041479840107685115; 0.11036574249792382; 0.008153239189034362; -0.07291178357987302]
71,2,4,1,2,0.4,0.009579891,true,5.2508218504344376e-11,0.039999993098234404,0.03999999838320579,[0.0; 0.0; 0.0; 0.0; 0.1141898897541574; -0.08118247492658634; -0.012076427461189945; -0.03260445069534659; -0.13833465904672382; 0.004970577811841069]
72,2,4,1,2,0.4,0.009341709,true,6.772886947615159e-11,0.039999995718696814,0.03999999908506127,[0.0; 0.0; 0.0; 0.0; 0.007134543933411158; 0.14936512652016518; -0.035056040436735464; -0.09213334001795867; 0.04928921413315091; 0.07410973160555144]
73,2,4,1,2,0.4,0.009428008,true,9.335464105221591e-11,0.0399999962489193,0.039999999155223294,[0.0; 0.0; 0.0; 0.0; -0.008653719742281058; 0.09944937064040839; -0.12904460619326674; 0.06480983721170411; 0.035903219062819756; -0.088842947315997]
74,2,4,1,2,0.4,0.009517633,true,4.6703079057818747e-11,0.03999999240611465,0.039999998295090364,[0.0; 0.0; 0.0; 0.0; 0.09888408032044109; -0.0814682137361066; 0.10380847477616387; 0.026778145223670297; 0.10981685234881233; -0.005644400150090117]
75,2,4,1,2,0.4,0.009329092,true,3.2868964023700506e-10,0.03999999263053371,0.03999999950899417,[0.0; 0.0; 0.0; 0.0; 0.005427309744156017; 0.10998391192112521; -0.10352696255527767; -0.1077865748846061; -0.022439335202567995; -0.07095619748730408]
76,2,4,1,2,0.4,0.008985681,true,1.3518400575323736e-10,0.039999996018401186,0.03999999882268339,[0.0; 0.0; 0.0; 0.0; 0.057882356188449474; -0.09997904210321558; 0.12129427859827556; -0.04353890944583177; -0.08196464087906286; -0.057686072594299115]
77,2,4,1,2,0.4,0.008827718,true,8.49342921130211e-11,0.03999999632538662,0.03999999920677001,[0.0; 0.0; 0.0; 0.0; 0.0013453299981843114; -0.11448561170523618; -0.05518672171763031; -0.08079853489779056; -0.12033670089498605; 0.053257259803860514]
78,2,4,1,2,0.4,0.008304997,true,1.8767302730775374e-10,0.039999995827961814,0.03999999947137953,[0.0; 0.0; 0.0; 0.0; 0.047706025280092726; -0.006050521914155536; -0.10910413105496655; -0.05011326639681203; 0.040024922342947605; -0.1472089706701508]
79,2,4,1,2,0.4,0.007948692,true,7.943463017385562e-11,0.03999999257963249,0.03999999815845338,[0.0; 0.0; 0.0; 0.0; -0.014710072879001074; -0.05379795041383972; -0.06583355204105662; 0.17807589532301654; -0.028448813218756686; 0.005914240794249147]
80,2,4,1,2,0.4,0.007802303,true,1.2661582802303392e-10,0.039999996802222194,0.03999999924083837,[0.0; 0.0; 0.0; 0.0; -0.15694729370076457; 0.03515765355448333; -0.038025431960257115; 0.1093076954118829; 0.010819486310519518; -0.024906211283618453]
81,2,4,1,2,0.4,0.007968005,true,5.511820302424979e-10,0.03999998513850182,0.03999999973118021,[0.0; 0.0; 0.0; 0.0; 0.009323614805654705; -0.03142106330324941; -0.027833722393245327; -0.1590509869461114; -0.11218535084214128; -0.016379911278096085]
82,2,4,1,2,0.4,0.008019445,true,9.127025343217524e-11,0.03999999346873849,0.039999998067967904,[0.0; 0.0; 0.0; 0.0; -0.04883908765843563; 0.04169457785082581; -0.07545576866010317; 0.005194282457578542; -0.12391570007033331; 0.12165792771651236]
83,2,4,1,2,0.4,0.007936851,true,5.28788536794134e-11,0.039999992712522504,0.03999999839172051,[0.0; 0.0; 0.0; 0.0; -0.02553559882357543; -0.09738928387806628; -0.11377685107498625; 0.07123219538628826; 0.009440467510416483; 0.10842020407439595]
84,2,4,1,2,0.4,0.007721228,true,2.5111579027482096e-10,0.03999999409398569,0.03999999919178596,[0.0; 0.0; 0.0; 0.0; 0.020551132952100787; -0.16114384516664393; -0.016823157480792245; -0.07056165987710315; -0.0568004891301746; -0.07156849908745577]
85,2,4,1,2,0.4,0.007903537,true,8.449434004369171e-11,0.03999999520259101,0.03999999872091049,[0.0; 0.0; 0.0; 0.0; 0.021643614064783125; 0.038422905114390615; -0.05690630159514696; -0.003610857510551391; -0.1859862240806904; -0.014594291068536262]
86,2,4,1,2,0.4,0.007692894,true,5.05569228545398e-11,0.0399999935698707,0.039999998583022715,[0.0; 0.0; 0.0; 0.0; 0.05824531701577246; 0.01230642664705511; -0.051318474522278015; 0.11248046887488561; -0.0873600250706706; -0.11635643180742875]
87,2,4,1,2,0.4,0.00768299,true,6.877495815036188e-11,0.03999999307791318,0.03999999835557941,[0.0; 0.0; 0.0; 0.0; 0.027096362020656118; -0.08924898365739481; -0.09821916016299467; 0.1313532248809851; 0.06430547739818751; 0.016264641041233045]
88,2,4,1,2,0.4,0.007773513,true,1.308189748580266e-10,0.0399999964101459,0.03999999902630447,[0.0; 0.0; 0.0; 0.0; 0.08973136439627358; -0.12329381486220595; 0.06273049754711886; -0.040091711552033726; 0.06823001120334606; -0.08092664810689969]
89,2,4,1,2,0.4,0.007787145,true,4.6649963511745025e-11,0.039999993139917894,0.039999998490444624,[0.0; 0.0; 0.0; 0.0; 0.1070491118728809; -0.09032436970755697; 0.046122324256409504; -0.10229580852196052; 0.05777043517791683; 0.06672983940891151]
90,2,4,1,2,0.4,0.007713978,true,4.960148973085715e-10,0.039999983949883716,0.04000000020235087,[0.0; 0.0; 0.0; 0.0; -0.1093559755296971; -0.01659759040143718; -0.07488358254056879; -0.1416162021641154; 0.031218239866715722; -0.0335933395026578]
91,2,4,1,2,0.4,0.008314183,true,3.6455707550233627e-10,0.0399999922605951,0.03999999900055951,[0.0; 0.0; 0.0; 0.0; 0.05748537352520192; 0.1209557148252115; 0.08095750977614365; -0.06339442046543553; -0.010277931885368614; -0.10670773197218193]
92,2,4,1,2,0.4,0.008643132,true,9.525383050814262e-11,0.03999999289819711,0.03999999799686886,[0.0; 0.0; 0.0; 0.0; -0.03403725843260613; -0.052128300863202075; -0.06076123990953996; -0.01915152885332435; -0.04838931493333153; 0.17240611983054993]
93,2,4,1,2,0.4,0.008867047,true,1.017775974300398e-10,0.03999999688300426,0.03999999938072675,[0.0; 0.0; 0.0; 0.0; -0.046482843758291204; -0.01879989116853443; -0.15293620457532622; 0.03253597352932366; -0.09865210109686984; -0.05749434784358928]
94,2,4,1,2,0.4,0.010463723,true,4.65186861138416e-10,0.039999985193623244,0.040000000156530685,[0.0; 0.0; 0.0; 0.0; -0.1387858164861943; 0.011274040466828786; 0.10204697259664763; -0.0812787109583637; -0.05272334875750703; -0.02849259866022757]
95,2,4,1,2,0.4,0.009883466,true,2.2553623256178506e-10,0.039999994691810044,0.03999999914554705,[0.0; 0.0; 0.0; 0.0; -0.08197760506203022; -0.1096214208619698; 0.0029093794532420864; 0.00813085060098719; 0.14140099294297992; -0.03455430987499991]
96,2,4,1,2,0.4,0.009378827,true,8.590074232311724e-11,0.03999999665781534,0.039999999369416984,[0.0; 0.0; 0.0; 0.0; -0.019943214940042198; 0.13731007706983256; -0.018228396084734616; -0.1115822292314565; 0.058597410023647795; 0.06731779963255745]
97,2,4,1,2,0.4,0.009086724,true,7.692021797242612e-11,0.03999999697596356,0.03999999948880985,[0.0; 0.0; 0.0; 0.0; 0.05033702008052196; -0.016355717318402265; -0.049561897908526865; -0.16087585661523474; -0.08994188153885992; 0.027779667018928422]
98,2,4,1,2,0.4,0.008739798,true,4.941112466431003e-10,0.03999999136771182,0.03999999894802394,[0.0; 0.0; 0.0; 0.0; 0.11306250786167565; 0.008413096964804917; -0.007762861101067; -0.08201225829629744; 0.00322402181761641; -0.14265140123908981]
99,2,4,1,2,0.4,0.008918924,true,6.10314433618579e-11,0.03999999242899145,0.03999999827739883,[0.0; 0.0; 0.0; 0.0; 0.052760384659882434; -0.1353604577041202; 0.03566422501753668; 0.11868135513819784; 0.056005692595015394; 0.020001242313527217]
100,2,4,1,2,0.4,0.009154474,true,1.05496700541384e-10,0.03999999715231616,0.039999999473927024,[0.0; 0.0; 0.0; 0.0; 0.021242914677546566; -0.03823869340302112; 0.0984628126405499; -0.15205939329785034; 0.06876364283222063; 0.02326193809803166]
