id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
11,3,3,1,4,0.04,0.109446438,true,3.3083168855715616e-9,0.0003999951333648175,0.0004000032841889285,"[0.0, 0.0, 0.0, 0.003355404190206125, -0.002338406299829767, 0.004250981395188478, 0.005378995871871185, 0.016017698237566002, 0.008733933522151044, 0.0018494398304186748]"
12,3,3,1,4,0.04,0.10372678,true,1.2331897930285581e-11,0.00039999892758437806,0.00040000002233792574,"[0.0, 0.0, 0.0, -0.0030376765172764413, -0.0017969940813864957, 0.0064595217302308265, -0.007123312557435138, 0.0030842152124797772, -6.733468384676176e-5, -0.016898503289850004]"
13,3,3,1,4,0.04,0.151140937,true,2.519704345482758e-10,0.00039999876272434065,0.00040000056701773346,"[0.0, 0.0, 0.0, 0.01494294392027532, 0.010176654362048874, 0.003873606917814732, 0.0018931471377415983, 0.004643837465103669, -0.004282993029462252, -0.0038270145883304908]"
14,3,3,1,4,0.04,0.12329384,true,2.0671137459477717e-10,0.0003999908347079157,0.00040000019162842696,"[0.0, 0.0, 0.0, 0.0019680997293675382, -0.0025373408432291674, -0.005531632627535558, 0.0013547708875086464, 0.014430133697655435, -0.009093216993711304, 0.008144861410113535]"
15,3,3,1,4,0.04,0.121115519,true,1.885604936727698e-9,0.00039999658332483305,0.0004000018732357975,"[0.0, 0.0, 0.0, 0.0028158326206342856, -0.015007189095497956, -0.005933231585080545, -0.007737655797799312, 0.00226304709228661, -0.006706843860325549, 0.0046559285978664865]"
16,3,3,1,4,0.04,0.110623206,true,1.1192669043922582e-9,0.0003999950781338991,0.0004000011215094283,"[0.0, 0.0, 0.0, 8.526364096154573e-5, 0.0005211354142686118, 0.015209317117222952, 0.011613108418565606, 0.001167271253579188, 0.0029456873108953375, 0.004847054545279276]"
17,3,3,1,4,0.04,0.114073171,true,4.145605393060444e-9,0.00039997714131156936,0.0004000041666202271,"[0.0, 0.0, 0.0, -0.00517407827527475, -0.009765147354837087, -0.008576978874727524, 0.0029196516141930186, -0.007253780831843114, 0.011829905261734866, -0.0017938461795341156]"
18,3,3,1,4,0.04,0.126784383,true,2.923953555334436e-9,0.0003999976172522198,0.00040000292471180447,"[0.0, 0.0, 0.0, 0.0028375511914650402, 0.012962471660200748, 0.010337184695025122, 0.002338407798846198, 0.0007049180046873231, -0.010467585863031582, -0.001236862986862562]"
19,3,3,1,4,0.04,0.109169955,true,3.4756268694478923e-9,0.0003999937204970383,0.0004000033426575835,"[0.0, 0.0, 0.0, -0.01424222236390742, -0.0018435720647363013, -0.008399526041754223, 0.0025977013063902396, 0.007383131998433255, -0.006939434104759642, -0.0037140100397306548]"
20,3,3,1,4,0.04,0.112886706,true,6.728614177102184e-15,0.0003999993019346068,0.0003999999890115756,"[0.0, 0.0, 0.0, -0.006423682866414028, 0.012515753869631696, 0.010354198183942107, -0.002420691235620478, 0.00712961924093008, 0.0027538655602439184, -0.005532430873625112]"
