id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
1,3,3,1,3,0.04,0.022442295,true,3.237348126243575e-11,0.000399961530166146,0.0003999999985781332,"[0.0, 0.0, 0.0, -0.003037638601530437, 0.009589093019871304, 0.0057799300764367805, -0.003426182437184623, 0.0009247375156260992, -0.0001296501231250501, 0.015899804413078297]"
2,3,3,1,3,0.04,0.018602079,true,5.542839753490374e-9,0.0003998402875279699,0.00040000549529014764,"[0.0, 0.0, 0.0, -0.0006837927155470329, 0.0004585688818902946, -0.005790285036197785, -0.013246041453223898, 0.005175508740742074, 0.0003019682154850937, -0.012785149650791108]"
3,3,3,1,3,0.04,0.019415178,true,3.1019681664320805e-11,0.0003999609693933743,0.00039999995968539355,"[0.0, 0.0, 0.0, -0.001140814639866476, 0.010156228039303935, 0.009347094781881352, -0.000255718101851176, -0.0024819271364819547, -0.01245310629268178, -0.006846618341517142]"
4,3,3,1,3,0.04,0.020808101,true,5.379589887748734e-9,0.00039983956266690046,0.0004000053301671397,"[0.0, 0.0, 0.0, 0.0035724807033875863, -0.011671662187876575, -0.004760445326153984, 0.00900478103145553, -0.0030811028860732214, 0.0031517674222686577, -0.011306410986233]"
5,3,3,1,3,0.04,0.023543706,true,3.625146332897915e-11,0.0003999417777487181,0.00039999995782459004,"[0.0, 0.0, 0.0, -0.003357572034517552, -0.0020470362072943565, 0.011181296967504998, -0.005977355127718382, 0.001935234348156298, 0.011820145070468743, -0.00896243354962498]"
6,3,3,1,3,0.04,0.01960736,true,3.5631653279369914e-11,0.00039995548062275553,0.00039999999956565123,"[0.0, 0.0, 0.0, 0.009561348207505161, 0.005045511728285411, -0.005638231744473533, 0.013319590633395842, -0.002056527869561598, 0.008348141590819147, -3.879575091397401e-5]"
7,3,3,1,3,0.04,0.017621533,true,8.668341622861399e-10,0.0003999554999339736,0.0004000008412960944,"[0.0, 0.0, 0.0, -0.000760421552309134, 0.006917946532478402, 0.003669528917687843, -0.006066553641140612, 0.01721526560956177, 0.002166549125867404, -0.0004857511249736674]"
8,3,3,1,3,0.04,0.018286829,true,8.778637409217149e-10,0.00039996218767687265,0.00040000086051291924,"[0.0, 0.0, 0.0, -0.004595330434899978, -0.007705312665032461, 0.006823650378176606, -0.00463539503542067, -0.0033080771573249603, 0.01463610219806554, 0.005128658818750362]"
9,3,3,1,3,0.04,0.018128389,true,4.943204462644348e-9,0.00039984555428546233,0.00040000490702157794,"[0.0, 0.0, 0.0, 0.007804112828123463, 0.002861603705611071, -1.411362582537155e-6, -0.012482447223766988, 0.0008728089540802747, 0.008538595551242614, 0.01007105491266215]"
10,3,3,1,3,0.04,0.019667804,true,1.5901854600508578e-10,0.00039995652858838913,0.00040000011031815556,"[0.0, 0.0, 0.0, 0.003775115537267984, 0.005120386750995816, 0.0021398179532673587, -0.00022511048335153373, -0.016236936215713246, -0.0018338615596808056, 0.009375473358953612]"
