id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
1,2,6,1,2,0.4,16.025023238,true,4.638399021104572e-13,0.03999999957117445,0.03999999998900933,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.048331164597383604, -0.0027927294431977297, 0.029162357081591924, -0.10966266015674989, 0.11241996820738825, 0.011131157970653878, 0.05186449130740254, -0.02924373304109902, 0.02794643300090682, 0.021011496987813894, -0.03510575261399507, 0.02241153332242637, 0.03747886154895167, -0.006260524040652905, -0.06380946432596558]"
2,2,6,1,2,0.4,0.030992511,true,1.2721474032258189e-9,0.039999936297807064,0.040000000111005574,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013146885662227043, -0.01711309300423935, 0.07224456701909147, -0.008293066640790915, 0.017670750341833203, 0.02664851429724019, 0.025276889930491916, -0.02346044571581474, -0.059212342579848525, -0.09448933263206596, -0.013903003858389947, 0.03445390337652098, -0.03549586313030488, -0.012127556707263749, -0.12966419018845043]"
3,2,6,1,2,0.4,0.035328825,true,2.4886253803042814e-12,0.03999999953904972,0.04000000000238736,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03213278481433183, 0.026677790648807733, -0.024036655351256733, -0.03490415976112323, -0.013148116101443497, -0.057284876131879894, -0.13077606785510404, -0.09404135219332829, 0.07200767726701994, -0.004338429366302239, 0.027746292761992527, -0.005021463267273866, 0.010130962219878359, -0.026319019586779287, 0.016272861548250646]"
4,2,6,1,2,0.4,0.034871326,true,1.300500292365609e-12,0.03999999909096554,0.039999999959029066,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056455773997662856, -0.023934518326004905, 0.056495994527330784, 0.023795315695731695, -0.028182223560348846, 0.015854278960753178, 0.013223209447053472, -0.11976634342478017, -0.057760070689108836, 0.0527488066681914, -0.05785858280173659, -0.059552718917637006, 0.02293113625108422, 0.05667320416734705, -0.012920929182693164]"
5,2,6,1,2,0.4,0.037956701,true,2.9677381537105858e-12,0.039999999342014314,0.04000000000123315,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07244715891376527, -0.06743420199035569, -0.056093856584938664, -0.02600718148808956, 0.03950294258947061, 0.040601826373815576, -0.0006936227503614374, -0.10522921954443498, -0.011222943684817938, 0.03014090292196352, -0.10130006460898665, -0.01089334505355352, 0.0014585653274562173, 0.019005925555038574, 0.01789786652066899]"
6,2,6,1,2,0.4,0.03714589,true,5.257740971572243e-13,0.039999999609402995,0.0399999999852418,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09773358258992694, 0.06686589252341815, -0.016549345615002025, -0.05790438827532301, 0.06944202699595976, -0.003472078898457751, 0.023883365987578814, 0.013030658590801679, 0.03330600883248208, 0.032623350369382145, -0.009387349857426567, -0.019539368361861445, -0.0345689070462961, 0.06840374924276275, 0.09087503418501575]"
7,2,6,1,2,0.4,0.035554017,true,5.000889366519245e-12,0.03999999914174007,0.04000000001332774,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03338573515830156, -0.007364370915459576, -0.027489674897254786, -0.02260398001177951, -0.019298222946553763, 0.024934785798591916, -0.058910354877237905, 0.06855260554955638, 0.027403351751550783, 0.00020132855034998788, 0.06779102859747632, 0.11472006306830865, 0.05457969884842852, 0.013727967925132256, 0.08201085733410107]"
8,2,6,1,2,0.4,0.035497308,true,9.047744806761553e-13,0.03999999954986282,0.039999999983865525,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049476789069223204, -0.055634061963755525, -0.08062907642442188, 0.043177487974454275, 0.021703181773084352, 0.06256300806590707, 0.004510763833003135, 0.07947276198603714, -0.009502709326052251, -0.08319403656154126, 0.02599582534411117, 0.03963480250981924, -0.0116178420976078, -0.0333150550837295, 0.06976398236272911]"
9,2,6,1,2,0.4,0.038513922,true,1.7629861851888224e-12,0.03999999902508745,0.039999999966358446,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048979800203256874, -0.02967016915165053, -0.07513461674587434, -0.0844384078521712, -0.045664943226347794, 0.011090092949168264, -0.022143430604258923, 0.03149063399091253, 0.022029276798817138, 0.12732631002009626, 0.05819264986130014, -0.0007193257890786789, 0.0071808250177097955, 0.009072498299781876, -0.006105855421041555]"
10,2,6,1,2,0.4,0.047682068,true,2.0050410577785976e-13,0.03999999982201655,0.03999999999506663,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09748845410567179, -0.10465249731341056, 0.03046157255841557, -0.05572550835419561, 0.023049718488103714, -0.01844677663415638, 0.03567758863691872, 0.05712262095851969, 0.0598616003281512, 0.003665754204462949, -0.047522786453306876, 0.04457490077976776, -0.02779997629165509, -0.01578828748884315, 0.035197507414674076]"
