id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
1,2,5,3,2,0.4,74.821553809,true,2.4533162941023815e-10,0.03999996482831902,0.04000000423556808,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.19073520855111462, 0.005975906649788867, -0.0598695979498429]"
2,2,5,3,2,0.4,64.708247002,true,7.011006469373217e-13,0.03999999683298851,0.040000000415762293,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07238486092954874, 0.14891009360593374, -0.11218830567613516]"
3,2,5,3,2,0.4,61.161931574,true,5.720146234870334e-15,0.0399999996291788,0.03999999996669047,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0455600924396784, -0.09607811353949064, 0.16939089135954366]"
4,2,5,3,2,0.4,62.282494645,true,1.8392480749361098e-16,0.0399999999743412,0.04000000000036881,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.009541474524142179, -0.16605009022000716, -0.11106902269234492]"
5,2,5,3,2,0.4,61.604413178,true,1.319343425129095e-15,0.03999999996783216,0.03999999999796632,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02303776058496736, 0.14097425174595699, 0.1399840059860314]"
