id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
1,2,7,2,2,0.4,22.399391058,true,2.0148812065297857e-16,0.03999999974747083,0.040000000044575906,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03586734943650098, -0.030889215821266188, -0.020525080225247256, -0.011660278021808631, -0.08171112264873426, 0.023338241379830666, 0.048655755786397255, -0.036377243461169405, 0.03167316999351732, -0.038490325425461935, -0.01941233705683897, -0.10133067790997308, -0.0017087116980338834, -0.08283951575842595, -0.07934315388925045]"
2,2,7,2,2,0.4,22.31481175,true,2.3815363389435276e-13,0.039999998337854566,0.03999999893104478,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023746115504289858, -0.007706448094017661, -0.00519327237872019, -0.07216764304285438, -0.02665517440348257, 0.023539106030820385, -0.06422511339079666, 0.08947311845669878, 0.042708884901560946, -0.016171458965792068, 0.013735025188202785, 0.041788413590743874, 0.052941441253787414, 0.1152845941809443, 0.025157120359280832]"
3,2,7,2,2,0.4,20.933183425,true,2.4399864324275284e-15,0.039999999813678286,0.039999999884781916,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00357293005831102, 0.03681716938870938, -0.09807214469550984, -0.0371603550863227, 0.02155184975299686, 0.010190195460687843, 0.0740809076850971, -0.025010910541441275, 0.003374851495618706, 0.06394553754714488, -0.07599259969923801, -0.002392724917095857, -0.008122987477771593, -0.08216306301433501, 0.06521556736677474]"
4,2,7,2,2,0.4,24.908434797,true,3.1178252841595407e-13,0.03999999999471172,0.04000000000155012,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09958772980126895, -0.018936244960175614, 0.06109141178853218, -0.028183688715076056, -0.04207912513134486, 0.03376453024515339, 0.027577617112132358, 0.07561394710004171, -0.029733559573849783, -0.0027493062010286013, 0.03867440439129174, -0.0947801868386264, 0.01949970455891603, 0.008621843170744927, -0.06311355068886645]"
5,2,7,2,2,0.4,23.622580737,true,5.354657450903211e-15,0.039999999764266624,0.03999999985785049,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045169991715261204, 0.03726480018351646, -0.010941840687233823, 0.03633670290188933, -0.10945763729535729, -0.015174027856013132, 0.04205368066168415, 0.03569409266696123, 0.0917376592700411, 0.005064556851804273, -0.05644044498697968, -0.007911248594235013, 0.08777336103177444, 0.02153798459025234, -0.004417423686689621]"
