id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
43,2,3,2,2,0.4,0.044500364,true,2.447620042697109e-11,0.03999998721141958,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
44,2,3,2,2,0.4,0.051641096,true,3.7077213997784035e-12,0.0399999993863136,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
45,2,3,2,2,0.4,0.05129863,true,3.7077213997784035e-12,0.03999999938631349,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
46,2,3,2,2,0.4,0.04616253,true,2.447620042697109e-11,0.039999987211419334,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
47,2,3,2,2,0.4,0.046851938,true,2.447620042697109e-11,0.03999998721142006,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
48,2,3,2,2,0.4,0.045258579,true,2.447620042697109e-11,0.0399999872114194,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
49,2,3,2,2,0.4,0.047304479,true,3.7077213997784035e-12,0.039999999386313934,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
50,2,3,2,2,0.4,0.051174417,true,3.7077213997784035e-12,0.03999999938631301,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
51,2,3,2,2,0.4,0.051539316,true,3.7077213997784035e-12,0.03999999938631277,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
52,2,3,2,2,0.4,0.050914466,true,3.7077213997784035e-12,0.03999999938631338,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
53,2,3,2,2,0.4,0.050912484,true,3.7077213997784035e-12,0.03999999938631273,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
54,2,3,2,2,0.4,0.049489039,true,3.7077213997784035e-12,0.03999999938631371,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
55,2,3,2,2,0.4,0.046516765,true,2.447620042697109e-11,0.03999998721141895,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
56,2,3,2,2,0.4,0.074098458,true,2.447620042697109e-11,0.03999998721141968,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
57,2,3,2,2,0.4,0.074680472,true,2.447620042697109e-11,0.03999998721141945,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
58,2,3,2,2,0.4,0.074471574,true,2.447620042697109e-11,0.039999987211419785,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
59,2,3,2,2,0.4,0.071893019,true,2.447620042697109e-11,0.03999998721141962,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
60,2,3,2,2,0.4,0.073697519,true,3.7077213997784035e-12,0.039999999386313115,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
61,2,3,2,2,0.4,0.04562216,true,2.447620042697109e-11,0.03999998721141956,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
62,2,3,2,2,0.4,0.049835973,true,3.7077213997784035e-12,0.039999999386313476,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
63,2,3,2,2,0.4,0.045553337,true,2.447620042697109e-11,0.03999998721141984,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
64,2,3,2,2,0.4,0.042839092,true,2.447620042697109e-11,0.039999987211419404,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
65,2,3,2,2,0.4,0.042660242,true,2.447620042697109e-11,0.0399999872114194,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
66,2,3,2,2,0.4,0.045279835,true,2.447620042697109e-11,0.03999998721141932,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
67,2,3,2,2,0.4,0.050001246,true,3.7077213997784035e-12,0.03999999938631327,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
68,2,3,2,2,0.4,0.051480437,true,3.7077213997784035e-12,0.03999999938631338,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
69,2,3,2,2,0.4,0.048622777,true,3.7077213997784035e-12,0.03999999938631317,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
70,2,3,2,2,0.4,0.045993348,true,2.447620042697109e-11,0.03999998721141993,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
71,2,3,2,2,0.4,0.046432111,true,2.447620042697109e-11,0.039999987211419286,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
72,2,3,2,2,0.4,0.04786499,true,3.7077213997784035e-12,0.03999999938631341,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
73,2,3,2,2,0.4,0.048768399,true,3.7077213997784035e-12,0.03999999938631338,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
74,2,3,2,2,0.4,0.046381513,true,2.447620042697109e-11,0.039999987211419175,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
75,2,3,2,2,0.4,0.047669128,true,2.447620042697109e-11,0.03999998721141919,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
76,2,3,2,2,0.4,0.051131334,true,3.7077213997784035e-12,0.03999999938631352,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
77,2,3,2,2,0.4,0.044657853,true,2.447620042697109e-11,0.03999998721141923,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
78,2,3,2,2,0.4,0.052565165,true,3.7077213997784035e-12,0.03999999938631317,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
79,2,3,2,2,0.4,0.045336252,true,2.447620042697109e-11,0.039999987211419175,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
80,2,3,2,2,0.4,0.046034192,true,2.447620042697109e-11,0.039999987211419466,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
81,2,3,2,2,0.4,0.053427554,true,3.7077213997784035e-12,0.03999999938631298,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
82,2,3,2,2,0.4,0.048246719,true,2.447620042697109e-11,0.03999998721141956,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
83,2,3,2,2,0.4,0.046544798,true,2.447620042697109e-11,0.039999987211419376,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
84,2,3,2,2,0.4,0.053169284,true,2.447620042697109e-11,0.03999998721141962,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
85,2,3,2,2,0.4,0.047147682,true,2.447620042697109e-11,0.03999998721141974,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
86,2,3,2,2,0.4,0.044468593,true,2.447620042697109e-11,0.0399999872114194,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
87,2,3,2,2,0.4,0.04745042,true,3.7077213997784035e-12,0.039999999386313094,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
88,2,3,2,2,0.4,0.048577386,true,3.7077213997784035e-12,0.03999999938631453,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
89,2,3,2,2,0.4,0.052465776,true,3.7077213997784035e-12,0.03999999938631324,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
90,2,3,2,2,0.4,0.050686844,true,3.7077213997784035e-12,0.03999999938631327,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
91,2,3,2,2,0.4,0.050559247,true,3.7077213997784035e-12,0.039999999386313045,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
92,2,3,2,2,0.4,0.042830621,true,2.447620042697109e-11,0.0399999872114194,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
93,2,3,2,2,0.4,0.045302185,true,2.447620042697109e-11,0.03999998721141945,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
94,2,3,2,2,0.4,0.042804772,true,2.447620042697109e-11,0.03999998721141963,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
95,2,3,2,2,0.4,0.051009578,true,3.7077213997784035e-12,0.03999999938631338,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
96,2,3,2,2,0.4,0.049846007,true,2.447620042697109e-11,0.03999998721141984,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
97,2,3,2,2,0.4,0.045478744,true,2.447620042697109e-11,0.03999998721141895,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
98,2,3,2,2,0.4,0.054699568,true,3.7077213997784035e-12,0.039999999386312934,0.04000000018112198,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.2]"
99,2,3,2,2,0.4,0.048213762,true,2.447620042697109e-11,0.039999987211419,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
100,2,3,2,2,0.4,0.049834547,true,2.447620042697109e-11,0.03999998721141949,0.03999999805380234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
