id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
1,2,3,1,2,0.4,0.007548738,true,3.654056154964967e-13,0.04000000078171896,0.040000000084049074,"[0.0, 0.0, 0.0, 0.12453670631221388, 0.006032535109571056, -0.15637844257140174]"
2,2,3,1,2,0.4,0.00754977,true,2.023875215860023e-9,0.04000001562221847,0.04000000433574965,"[0.0, 0.0, 0.0, -0.19889560581274324, 0.00870992033256793, -0.019096472872815923]"
3,2,3,1,2,0.4,0.008492932,true,5.4876583186123733e-14,0.04000000025126821,0.039999999619415895,"[0.0, 0.0, 0.0, 0.014565206555880861, -0.18196802890905794, 0.08170367931089023]"
4,2,3,1,2,0.4,0.008262191,true,9.291708411258804e-13,0.04000000054281771,0.039999999839514355,"[0.0, 0.0, 0.0, -0.0931748850190745, -0.17381219423530736, 0.03328305780408449]"
5,2,3,1,2,0.4,0.006777817,true,7.835969062713012e-14,0.04000000077970243,0.03999999966452882,"[0.0, 0.0, 0.0, 0.0027958775826597516, 0.17256567933643113, 0.10106072127042638]"
6,2,3,1,2,0.4,0.008469272,true,5.739453904135876e-13,0.04000000051262801,0.03999999999904638,"[0.0, 0.0, 0.0, -0.14793950895009497, -0.11883608805955233, 0.06318137277953918]"
7,2,3,1,2,0.4,0.006301013,true,2.779771888782169e-9,0.04000002284175852,0.040000004563470616,"[0.0, 0.0, 0.0, -0.19568730895973804, 0.03590090963055722, 0.020435307675554962]"
8,2,3,1,2,0.4,0.006659566,true,1.924574398470256e-12,0.04000000073872312,0.03999999977405221,"[0.0, 0.0, 0.0, 0.16595490478802863, -0.10709088351249477, 0.03147240450473456]"
9,2,3,1,2,0.4,0.007910258,true,1.6130970935299836e-9,0.04000001231859297,0.04000000389897307,"[0.0, 0.0, 0.0, -0.1935847607793196, 0.02511262196179137, -0.043523517920978805]"
10,2,3,1,2,0.4,0.00768246,true,2.5143150143451826e-9,0.040000026942395774,0.040000000886581004,"[0.0, 0.0, 0.0, -0.08453418011994945, -0.18040590759597797, -0.017540835097548682]"
11,2,3,1,2,0.4,0.008548511,true,1.2970572363611946e-9,0.04000000778552384,0.040000003569555145,"[0.0, 0.0, 0.0, -0.17162397945832097, -0.010317419619998368, -0.10217025265347393]"
12,2,3,1,2,0.4,0.008242556,true,4.397076836464541e-14,0.04000000089219635,0.03999999969676245,"[0.0, 0.0, 0.0, 0.11481510622607759, -0.16136708764019317, -0.02789541913678192]"
13,2,3,1,2,0.4,0.007221937,true,3.1793020531616334e-9,0.04000002716777695,0.04000000434480033,"[0.0, 0.0, 0.0, -0.19127075416444927, 0.03983043303584694, 0.04276722115756093]"
14,2,3,1,2,0.4,0.008622564,true,4.4184904164652215e-13,0.0400000005134693,0.03999999974239426,"[0.0, 0.0, 0.0, -0.05446903771106324, -0.18642336841534754, 0.04774360312655901]"
