id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
1,2,6,2,2,0.4,5.720001457,true,1.9484488417289271e-10,0.03999984485382331,0.039999987905381,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0015181904573445624, -0.12313055731593021, -0.13138603465563478, -0.015930828644662776, 0.016961395925350033, -0.009609712109285594, 0.01786091015934031, 0.014001479051710692, -0.06932972125319901, 0.04023406832529821]"
2,2,6,2,2,0.4,5.279526552,true,2.1273224391144652e-10,0.039999829588826086,0.039999994308305656,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.040222718564053295, 0.13019198087830794, -0.06771053458663788, -0.007818354862936546, 0.008749679852000649, 0.06101262228547956, -0.03405000039536917, 0.055174802393327484, 0.09316683687419033, -0.010174480068077774]"
3,2,6,2,2,0.4,5.336360143,true,1.1312272169489088e-9,0.03999972973601263,0.03999997407265551,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10725441843057393, -0.034582932566497436, 0.02594734360669796, 0.01997670673407613, -0.05837245979974968, 0.07377668915797612, -0.09464738338788797, 0.08860957397539249, -0.01789530232950663, 0.015741902556942064]"
4,2,6,2,2,0.4,5.469515427,true,1.8468382075474677e-10,0.03999983213484131,0.04000000290656501,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0016837675104765786, -0.0975517444875591, -0.033102186586635704, 0.07015022144980455, -0.10651282039290483, -0.013281381932270069, -0.037692756954608685, 0.04714791477117827, -0.07389615659464784, -0.061954224879981715]"
5,2,6,2,2,0.4,5.280636905,true,2.2077192122191523e-10,0.039999828318129343,0.03999999959453443,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030721022715820064, -0.026934017577895205, -0.12547473191052938, -0.04028617253158907, -0.03525729599190851, 0.012836155951686638, -0.06854024939426256, -0.07697323778723732, -0.08725884670382, 0.03632214399381473]"
6,2,6,2,2,0.4,5.476204759,true,1.7743759301943819e-10,0.039999838090352305,0.039999994808293055,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018804794636827885, 0.11908269156244096, 0.02356439603691689, -0.007719621879755949, -0.018179131848257292, 0.04091255502822386, 0.12711108702259155, -0.016207104066313004, -0.06496364084954323, 0.046971562183483556]"
7,2,6,2,2,0.4,5.47487199,true,1.8183035730202298e-10,0.039999823769858445,0.03999999741384151,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04630880281275124, -0.008901978194014686, -0.13039291963038122, 0.04716311223588396, -0.060162092603888634, -0.04349656670886757, 0.008774025333612897, 0.01368176020176512, -0.07347753710798766, -0.08587796968144011]"
8,2,6,2,2,0.4,5.43581895,true,3.9095751356050587e-10,0.039999759600728046,0.03999999586466822,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012564938027925732, 0.06210584339864661, 0.013306884454033486, 0.01260217143691707, 0.07001065660554372, -0.0788607805659921, -0.04317888932869147, 0.01595451311401369, 0.07707776952191353, -0.1283301927554228]"
9,2,6,2,2,0.4,5.345759591,true,6.24219842304538e-10,0.03999972870982018,0.03999999627038782,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02331160685945793, 0.027467937601361698, 0.01286068258192885, -0.030516178494563874, 0.09401465518676394, -0.0015862391942941451, 0.12093912708072785, -0.09417254315103984, -0.017645461043070132, -0.07041358463037892]"
10,2,6,2,2,0.4,5.549620196,true,3.7783639450922467e-10,0.03999983814950457,0.040000007989711615,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09540333163620035, 0.024579722821722858, 0.12074811037238074, 0.04219624071775126, 0.029953075673764103, -0.015003502019420176, 0.020949110227866663, -0.05877970090618787, -0.04982987758086755, -0.0802133759211015]"
11,2,6,2,2,0.4,5.289938162,true,1.0544102509289368e-10,0.03999986942961557,0.03999999737961198,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022935055542410144, 0.06317746118715682, -0.004791762871346264, -0.07084376228016195, -0.027062894627039525, -0.10879468854457706, -0.03050627641132661, -0.06291476511654928, 0.10975957982162708, 0.030594795732408878]"
12,2,6,2,2,0.4,5.666526406,true,3.980153870640563e-10,0.03999980275394055,0.0400000050797579,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043422178186040244, -0.023801443532402863, -0.018764879849541675, 0.08762180780671552, -0.001621449311032016, 0.046463398306104305, -0.041399295953862644, -0.12772711319456526, 0.03975488981358426, -0.0880241950469638]"
13,2,6,2,2,0.4,6.032638915,true,4.351812064759414e-11,0.0399999972623577,0.0399999996076765,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.008098020501065412, -0.02880760716542818, -0.08655646571833121, -0.06044941516809213, 0.0678698281212737, -0.10445527656688834, -0.0077049113708453415, 0.10458288312198816, -0.031182990397553362, 0.02172206063437353]"
14,2,6,2,2,0.4,6.146116842,true,7.701013102422144e-11,0.03999999765083217,0.0399999994212231,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09175941319679852, -0.02193085860228179, -0.020017608460111733, -0.11631379254933796, 0.06645325840829534, 0.06387021469790694, -0.02316429258710822, 0.05294484801466956, -0.01515574094617312, 0.07144765076929839]"
15,2,6,2,2,0.4,5.516057149,true,3.6356340725148415e-10,0.039999806294869066,0.03999998506470249,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015071726653133758, -0.147667013341376, -0.011197682451405518, -0.046074944996691056, 0.0315211526390494, -0.002625626366794945, -0.10849162444634848, 0.05340058567642267, 0.00015678237224549642, 0.009820941603710628]"
16,2,6,2,2,0.4,5.768286645,true,4.3905801983149e-10,0.03999976591860129,0.039999982892237454,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0021499232726171977, -0.044294408656727034, -0.0267230157591041, -0.09974465676679596, -0.018336390700900835, 0.08070332319537717, 0.040098419621453524, -0.01639674392606576, -0.084425467883526, 0.10731552251796783]"
17,2,6,2,2,0.4,5.47269612,true,5.998224997691782e-11,0.03999990045074574,0.03999999917168023,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015404810178899594, -0.10800861709588686, -0.003445619012645425, -0.0802538977961129, -0.04152918009926695, 0.03924326378567258, 0.10058995525255413, 0.011766870128245144, 0.08570171844563368, -0.027892304089250294]"
18,2,6,2,2,0.4,6.214313583,true,1.4849835880335388e-14,0.03999999974979825,0.03999999991568455,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05460691760776359, 0.0333887194319784, -0.02717280431438196, -0.07607029040991194, 0.03297747587846615, -0.07727111193550812, 0.023079849656307536, 0.11001560198164793, -0.05104991769165906, 0.08412896466606243]"
19,2,6,2,2,0.4,5.454391379,true,2.342600513008312e-10,0.03999980077997007,0.03999999918523762,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01469975506725933, -0.0570902907011413, -0.027526958727220493, -0.10965042031422355, -0.027364201938452765, -0.04325796080867789, 0.04929024238516041, -0.12445739623031289, 0.038778548226604675, 0.041239177760137025]"
20,2,6,2,2,0.4,5.545390778,true,4.043461407374424e-10,0.03999976783076585,0.03999999012481875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020092928514838543, 0.04351141752056845, 0.10141905771762408, -0.07880657893688811, 0.03676042676976, -0.056067712941738124, -0.04046132288323023, 0.07197355775196623, -0.007533606564593034, -0.09918540373141037]"
